"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRY","MEATCONSUMP","SHEEP","KG_CAP","A","2005",0.499,
"PRY","MEATCONSUMP","SHEEP","KG_CAP","A","2006",0.509,
"PRY","MEATCONSUMP","SHEEP","KG_CAP","A","2007",0.485,
"PRY","MEATCONSUMP","SHEEP","KG_CAP","A","2008",0.466,
"PRY","MEATCONSUMP","SHEEP","KG_CAP","A","2009",0.493,
"PRY","MEATCONSUMP","SHEEP","KG_CAP","A","2010",0.509,
"PRY","MEATCONSUMP","SHEEP","KG_CAP","A","2011",0.513,
"PRY","MEATCONSUMP","SHEEP","KG_CAP","A","2012",0.518,
"PRY","MEATCONSUMP","SHEEP","KG_CAP","A","2013",0.517,
"PRY","MEATCONSUMP","SHEEP","KG_CAP","A","2014",0.515,
"PRY","MEATCONSUMP","SHEEP","KG_CAP","A","2015",0.49,
"PRY","MEATCONSUMP","SHEEP","KG_CAP","A","2016",0.514,
"PRY","MEATCONSUMP","SHEEP","KG_CAP","A","2017",0.515,
"PRY","MEATCONSUMP","SHEEP","KG_CAP","A","2018",0.502,
"PRY","MEATCONSUMP","SHEEP","KG_CAP","A","2019",0.495,
"PER","MEATCONSUMP","BEEF","KG_CAP","A","2000",3.602,
"PER","MEATCONSUMP","BEEF","KG_CAP","A","2001",3.554,
"PER","MEATCONSUMP","BEEF","KG_CAP","A","2002",3.652,
"PER","MEATCONSUMP","BEEF","KG_CAP","A","2003",3.758,
"PER","MEATCONSUMP","BEEF","KG_CAP","A","2004",3.846,
"PER","MEATCONSUMP","BEEF","KG_CAP","A","2005",4.029,
"PER","MEATCONSUMP","BEEF","KG_CAP","A","2006",4.165,
"PER","MEATCONSUMP","BEEF","KG_CAP","A","2007",4.16,
"PER","MEATCONSUMP","BEEF","KG_CAP","A","2008",4.097,
"PER","MEATCONSUMP","BEEF","KG_CAP","A","2009",4.077,
"PER","MEATCONSUMP","BEEF","KG_CAP","A","2010",4.22,
"PER","MEATCONSUMP","BEEF","KG_CAP","A","2011",4.328,
"PER","MEATCONSUMP","BEEF","KG_CAP","A","2012",4.449,
"PER","MEATCONSUMP","BEEF","KG_CAP","A","2013",4.568,
"PER","MEATCONSUMP","BEEF","KG_CAP","A","2014",4.563,
"PER","MEATCONSUMP","BEEF","KG_CAP","A","2015",4.506,
"PER","MEATCONSUMP","BEEF","KG_CAP","A","2016",4.368,
"PER","MEATCONSUMP","BEEF","KG_CAP","A","2017",4.229,
"PER","MEATCONSUMP","BEEF","KG_CAP","A","2018",4.242,
"PER","MEATCONSUMP","BEEF","KG_CAP","A","2019",4.21,
"PER","MEATCONSUMP","PIG","KG_CAP","A","2000",2.768,
"PER","MEATCONSUMP","PIG","KG_CAP","A","2001",2.772,
"PER","MEATCONSUMP","PIG","KG_CAP","A","2002",2.722,
"PER","MEATCONSUMP","PIG","KG_CAP","A","2003",2.698,
"PER","MEATCONSUMP","PIG","KG_CAP","A","2004",2.842,
"PER","MEATCONSUMP","PIG","KG_CAP","A","2005",2.976,
"PER","MEATCONSUMP","PIG","KG_CAP","A","2006",3.076,
"PER","MEATCONSUMP","PIG","KG_CAP","A","2007",3.2,
"PER","MEATCONSUMP","PIG","KG_CAP","A","2008",3.183,
"PER","MEATCONSUMP","PIG","KG_CAP","A","2009",3.143,
"PER","MEATCONSUMP","PIG","KG_CAP","A","2010",3.191,
"PER","MEATCONSUMP","PIG","KG_CAP","A","2011",3.192,
"PER","MEATCONSUMP","PIG","KG_CAP","A","2012",3.307,
"PER","MEATCONSUMP","PIG","KG_CAP","A","2013",3.423,
"PER","MEATCONSUMP","PIG","KG_CAP","A","2014",3.607,
"PER","MEATCONSUMP","PIG","KG_CAP","A","2015",3.814,
"PER","MEATCONSUMP","PIG","KG_CAP","A","2016",3.914,
"PER","MEATCONSUMP","PIG","KG_CAP","A","2017",4.103,
"PER","MEATCONSUMP","PIG","KG_CAP","A","2018",4.131,
"PER","MEATCONSUMP","PIG","KG_CAP","A","2019",4.13,
"PER","MEATCONSUMP","POULTRY","KG_CAP","A","2000",17.653,
"PER","MEATCONSUMP","POULTRY","KG_CAP","A","2001",17.588,
"PER","MEATCONSUMP","POULTRY","KG_CAP","A","2002",18.655,
"PER","MEATCONSUMP","POULTRY","KG_CAP","A","2003",19.11,
"PER","MEATCONSUMP","POULTRY","KG_CAP","A","2004",18.853,
"PER","MEATCONSUMP","POULTRY","KG_CAP","A","2005",20.953,
"PER","MEATCONSUMP","POULTRY","KG_CAP","A","2006",22.6,
"PER","MEATCONSUMP","POULTRY","KG_CAP","A","2007",24.248,
"PER","MEATCONSUMP","POULTRY","KG_CAP","A","2008",27.244,
"PER","MEATCONSUMP","POULTRY","KG_CAP","A","2009",29.737,
"PER","MEATCONSUMP","POULTRY","KG_CAP","A","2010",31.201,
"PER","MEATCONSUMP","POULTRY","KG_CAP","A","2011",33.26,
"PER","MEATCONSUMP","POULTRY","KG_CAP","A","2012",36.03,
"PER","MEATCONSUMP","POULTRY","KG_CAP","A","2013",36.935,
"PER","MEATCONSUMP","POULTRY","KG_CAP","A","2014",38.206,
"PER","MEATCONSUMP","POULTRY","KG_CAP","A","2015",38.182,
"PER","MEATCONSUMP","POULTRY","KG_CAP","A","2016",40.296,
"PER","MEATCONSUMP","POULTRY","KG_CAP","A","2017",41.705,
"PER","MEATCONSUMP","POULTRY","KG_CAP","A","2018",44.467,
"PER","MEATCONSUMP","POULTRY","KG_CAP","A","2019",45.334,
"PER","MEATCONSUMP","SHEEP","KG_CAP","A","2000",1.277,
"PER","MEATCONSUMP","SHEEP","KG_CAP","A","2001",1.278,
"PER","MEATCONSUMP","SHEEP","KG_CAP","A","2002",1.233,
"PER","MEATCONSUMP","SHEEP","KG_CAP","A","2003",1.25,
"PER","MEATCONSUMP","SHEEP","KG_CAP","A","2004",1.298,
"PER","MEATCONSUMP","SHEEP","KG_CAP","A","2005",1.286,
"PER","MEATCONSUMP","SHEEP","KG_CAP","A","2006",1.28,
"PER","MEATCONSUMP","SHEEP","KG_CAP","A","2007",1.26,
"PER","MEATCONSUMP","SHEEP","KG_CAP","A","2008",1.222,
"PER","MEATCONSUMP","SHEEP","KG_CAP","A","2009",1.202,
"PER","MEATCONSUMP","SHEEP","KG_CAP","A","2010",1.193,
"PER","MEATCONSUMP","SHEEP","KG_CAP","A","2011",1.195,
"PER","MEATCONSUMP","SHEEP","KG_CAP","A","2012",1.213,
"PER","MEATCONSUMP","SHEEP","KG_CAP","A","2013",1.191,
"PER","MEATCONSUMP","SHEEP","KG_CAP","A","2014",1.153,
"PER","MEATCONSUMP","SHEEP","KG_CAP","A","2015",1.096,
"PER","MEATCONSUMP","SHEEP","KG_CAP","A","2016",1.102,
"PER","MEATCONSUMP","SHEEP","KG_CAP","A","2017",1.067,
"PER","MEATCONSUMP","SHEEP","KG_CAP","A","2018",1.054,
"PER","MEATCONSUMP","SHEEP","KG_CAP","A","2019",1.042,
"PHL","MEATCONSUMP","BEEF","KG_CAP","A","2000",3.371,
"PHL","MEATCONSUMP","BEEF","KG_CAP","A","2001",3.149,
"PHL","MEATCONSUMP","BEEF","KG_CAP","A","2002",3.257,
"PHL","MEATCONSUMP","BEEF","KG_CAP","A","2003",3.195,
"PHL","MEATCONSUMP","BEEF","KG_CAP","A","2004",3.388,
"PHL","MEATCONSUMP","BEEF","KG_CAP","A","2005",3.061,
"PHL","MEATCONSUMP","BEEF","KG_CAP","A","2006",3.01,
"PHL","MEATCONSUMP","BEEF","KG_CAP","A","2007",3.362,
"PHL","MEATCONSUMP","BEEF","KG_CAP","A","2008",3.339,
"PHL","MEATCONSUMP","BEEF","KG_CAP","A","2009",3.053,
"PHL","MEATCONSUMP","BEEF","KG_CAP","A","2010",3.185,
"PHL","MEATCONSUMP","BEEF","KG_CAP","A","2011",3.039,
"PHL","MEATCONSUMP","BEEF","KG_CAP","A","2012",2.93,
"PHL","MEATCONSUMP","BEEF","KG_CAP","A","2013",2.853,
"PHL","MEATCONSUMP","BEEF","KG_CAP","A","2014",3.07,
"PHL","MEATCONSUMP","BEEF","KG_CAP","A","2015",3.011,
"PHL","MEATCONSUMP","BEEF","KG_CAP","A","2016",3.136,
"PHL","MEATCONSUMP","BEEF","KG_CAP","A","2017",3.162,
"PHL","MEATCONSUMP","BEEF","KG_CAP","A","2018",3.161,
"PHL","MEATCONSUMP","BEEF","KG_CAP","A","2019",3.152,
"PHL","MEATCONSUMP","PIG","KG_CAP","A","2000",12.5,
"PHL","MEATCONSUMP","PIG","KG_CAP","A","2001",12.714,
"PHL","MEATCONSUMP","PIG","KG_CAP","A","2002",13.146,
"PHL","MEATCONSUMP","PIG","KG_CAP","A","2003",13.199,
"PHL","MEATCONSUMP","PIG","KG_CAP","A","2004",12.783,
"PHL","MEATCONSUMP","PIG","KG_CAP","A","2005",12.989,
"PHL","MEATCONSUMP","PIG","KG_CAP","A","2006",14.069,
"PHL","MEATCONSUMP","PIG","KG_CAP","A","2007",14.305,
"PHL","MEATCONSUMP","PIG","KG_CAP","A","2008",14.144,
"PHL","MEATCONSUMP","PIG","KG_CAP","A","2009",14.214,
"PHL","MEATCONSUMP","PIG","KG_CAP","A","2010",14.368,
"PHL","MEATCONSUMP","PIG","KG_CAP","A","2011",14.141,
"PHL","MEATCONSUMP","PIG","KG_CAP","A","2012",14.012,
"PHL","MEATCONSUMP","PIG","KG_CAP","A","2013",14.189,
"PHL","MEATCONSUMP","PIG","KG_CAP","A","2014",14.04,
"PHL","MEATCONSUMP","PIG","KG_CAP","A","2015",14.356,
"PHL","MEATCONSUMP","PIG","KG_CAP","A","2016",14.855,
"PHL","MEATCONSUMP","PIG","KG_CAP","A","2017",14.671,
"PHL","MEATCONSUMP","PIG","KG_CAP","A","2018",14.965,
"PHL","MEATCONSUMP","PIG","KG_CAP","A","2019",15.222,
"PHL","MEATCONSUMP","POULTRY","KG_CAP","A","2000",6.518,
"PHL","MEATCONSUMP","POULTRY","KG_CAP","A","2001",6.929,
"PHL","MEATCONSUMP","POULTRY","KG_CAP","A","2002",7.245,
"PHL","MEATCONSUMP","POULTRY","KG_CAP","A","2003",7.213,
"PHL","MEATCONSUMP","POULTRY","KG_CAP","A","2004",7.338,
"PHL","MEATCONSUMP","POULTRY","KG_CAP","A","2005",7.175,
"PHL","MEATCONSUMP","POULTRY","KG_CAP","A","2006",7.222,
"PHL","MEATCONSUMP","POULTRY","KG_CAP","A","2007",8.058,
"PHL","MEATCONSUMP","POULTRY","KG_CAP","A","2008",8.611,
"PHL","MEATCONSUMP","POULTRY","KG_CAP","A","2009",8.744,
"PHL","MEATCONSUMP","POULTRY","KG_CAP","A","2010",9.324,
"PHL","MEATCONSUMP","POULTRY","KG_CAP","A","2011",9.755,
"PHL","MEATCONSUMP","POULTRY","KG_CAP","A","2012",10.538,
"PHL","MEATCONSUMP","POULTRY","KG_CAP","A","2013",10.824,
"PHL","MEATCONSUMP","POULTRY","KG_CAP","A","2014",11.522,
"PHL","MEATCONSUMP","POULTRY","KG_CAP","A","2015",12.217,
"PHL","MEATCONSUMP","POULTRY","KG_CAP","A","2016",12.541,
"PHL","MEATCONSUMP","POULTRY","KG_CAP","A","2017",12.782,
"PHL","MEATCONSUMP","POULTRY","KG_CAP","A","2018",13.18,
"PHL","MEATCONSUMP","POULTRY","KG_CAP","A","2019",13.487,
"PHL","MEATCONSUMP","SHEEP","KG_CAP","A","2000",0.387,
"PHL","MEATCONSUMP","SHEEP","KG_CAP","A","2001",0.377,
"PHL","MEATCONSUMP","SHEEP","KG_CAP","A","2002",0.369,
"PHL","MEATCONSUMP","SHEEP","KG_CAP","A","2003",0.356,
"PHL","MEATCONSUMP","SHEEP","KG_CAP","A","2004",0.354,
"PHL","MEATCONSUMP","SHEEP","KG_CAP","A","2005",0.374,
"PHL","MEATCONSUMP","SHEEP","KG_CAP","A","2006",0.456,
"PHL","MEATCONSUMP","SHEEP","KG_CAP","A","2007",0.494,
"PHL","MEATCONSUMP","SHEEP","KG_CAP","A","2008",0.523,
"PHL","MEATCONSUMP","SHEEP","KG_CAP","A","2009",0.525,
"PHL","MEATCONSUMP","SHEEP","KG_CAP","A","2010",0.527,
"PHL","MEATCONSUMP","SHEEP","KG_CAP","A","2011",0.52,
"PHL","MEATCONSUMP","SHEEP","KG_CAP","A","2012",0.499,
"PHL","MEATCONSUMP","SHEEP","KG_CAP","A","2013",0.494,
"PHL","MEATCONSUMP","SHEEP","KG_CAP","A","2014",0.494,
"PHL","MEATCONSUMP","SHEEP","KG_CAP","A","2015",0.497,
"PHL","MEATCONSUMP","SHEEP","KG_CAP","A","2016",0.501,
"PHL","MEATCONSUMP","SHEEP","KG_CAP","A","2017",0.512,
"PHL","MEATCONSUMP","SHEEP","KG_CAP","A","2018",0.51,
"PHL","MEATCONSUMP","SHEEP","KG_CAP","A","2019",0.503,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2000",10.265,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2001",11.224,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2002",11.962,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2003",12.219,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2004",12.085,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2005",12.703,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2006",12.042,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2007",13.3,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2008",14.317,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2009",12.955,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2010",12.642,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2011",13.383,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2012",13.91,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2013",12.193,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2014",11.912,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2015",10.778,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2016",10.024,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2017",9.842,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2018",9.996,
"RUS","MEATCONSUMP","BEEF","KG_CAP","A","2019",10.07,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2000",9.545,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2001",10.232,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2002",11.96,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2003",11.377,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2004",11.754,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2005",12.932,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2006",14.002,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2007",16.579,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2008",18.132,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2009",17.43,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2010",16.786,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2011",18.52,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2012",18.221,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2013",19.239,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2014",17.978,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2015",18.178,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2016",19.182,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2017",20.038,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2018",19.953,
"RUS","MEATCONSUMP","PIG","KG_CAP","A","2019",20.582,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2000",8.805,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2001",12.995,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2002",14.163,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2003",14.113,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2004",14.387,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2005",17.008,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2006",18.11,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2007",20.056,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2008",21.373,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2009",21.808,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2010",21.843,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2011",22.714,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2012",25.821,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2013",26.643,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2014",27.761,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2015",28.992,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2016",28.831,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2017",30.442,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2018",30.429,
"RUS","MEATCONSUMP","POULTRY","KG_CAP","A","2019",30.622,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2000",0.854,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2001",0.818,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2002",0.845,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2003",0.829,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2004",0.89,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2005",0.987,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2006",1.042,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2007",1.1,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2008",1.261,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2009",1.172,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2010",1.186,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2011",1.23,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2012",1.218,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2013",1.216,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2014",1.269,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2015",1.251,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2016",1.307,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2017",1.317,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2018",1.291,
"RUS","MEATCONSUMP","SHEEP","KG_CAP","A","2019",1.273,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2000",2.852,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2001",1.737,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2002",2.717,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2003",2.692,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2004",3.264,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2005",2.995,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2006",3.764,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2007",4.018,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2008",4.017,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2009",4.023,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2010",4.384,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2011",4.189,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2012",4.48,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2013",4.265,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2014",4.085,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2015",4.35,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2016",4.001,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2017",3.715,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2018",3.679,
"SAU","MEATCONSUMP","BEEF","KG_CAP","A","2019",3.83,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2000",0.079,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2001",0.102,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2002",0.093,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2003",0.079,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2004",0.084,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2005",0.155,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2006",0.132,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2007",0.167,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2008",0.001,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2009",0.002,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2010",0.177,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2011",0.238,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2012",0.247,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2013",0.121,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2014",0.2,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2015",0.198,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2016",0.169,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2017",0.495,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2018",0.486,
"SAU","MEATCONSUMP","PIG","KG_CAP","A","2019",0.409,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2000",34.528,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2001",36.777,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2002",34.665,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2003",34.356,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2004",31.443,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2005",35.942,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2006",33.911,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2007",34.954,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2008",36.541,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2009",38.97,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2010",39.701,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2011",38.595,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2012",37.501,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2013",41.568,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2014",41.038,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2015",42.932,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2016",41.542,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2017",34.566,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2018",35.233,
"SAU","MEATCONSUMP","POULTRY","KG_CAP","A","2019",34.93,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2000",6.575,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2001",5.866,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2002",5.785,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2003",5.906,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2004",5.849,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2005",6.184,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2006",5.284,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2007",5.493,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2008",4.697,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2009",4.325,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2010",4.995,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2011",5.378,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2012",5.513,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2013",5.437,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2014",5.656,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2015",5.605,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2016",4.716,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2017",4.659,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2018",4.41,
"SAU","MEATCONSUMP","SHEEP","KG_CAP","A","2019",4.427,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2000",9.468,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2001",9.119,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2002",9.108,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2003",9.386,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2004",10.034,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2005",10.971,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2006",12.046,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2007",11.89,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2008",11.099,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2009",11.095,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2010",12.103,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2011",11.719,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2012",11.635,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2013",12.372,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2014",12.585,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2015",13.099,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2016",13.132,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2017",12.067,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2018",11.751,
"ZAF","MEATCONSUMP","BEEF","KG_CAP","A","2019",11.142,
"ZAF","MEATCONSUMP","PIG","KG_CAP","A","2000",2.091,
"ZAF","MEATCONSUMP","PIG","KG_CAP","A","2001",2.097,
"ZAF","MEATCONSUMP","PIG","KG_CAP","A","2002",2.063,
"ZAF","MEATCONSUMP","PIG","KG_CAP","A","2003",2.802,
"ZAF","MEATCONSUMP","PIG","KG_CAP","A","2004",3.005,
"ZAF","MEATCONSUMP","PIG","KG_CAP","A","2005",2.809,
"ZAF","MEATCONSUMP","PIG","KG_CAP","A","2006",3.279,
"ZAF","MEATCONSUMP","PIG","KG_CAP","A","2007",3.361,
"ZAF","MEATCONSUMP","PIG","KG_CAP","A","2008",3.062,
"ZAF","MEATCONSUMP","PIG","KG_CAP","A","2009",3.299,
"ZAF","MEATCONSUMP","PIG","KG_CAP","A","2010",3.519,
"ZAF","MEATCONSUMP","PIG","KG_CAP","A","2011",3.58,
"ZAF","MEATCONSUMP","PIG","KG_CAP","A","2012",3.654,
"ZAF","MEATCONSUMP","PIG","KG_CAP","A","2013",3.513,
"ZAF","MEATCONSUMP","PIG","KG_CAP","A","2014",3.365,
"ZAF","MEATCONSUMP","PIG","KG_CAP","A","2015",3.523,
"ZAF","MEATCONSUMP","PIG","KG_CAP","A","2016",3.454,
"ZAF","MEATCONSUMP","PIG","KG_CAP","A","2017",3.388,
"ZAF","MEATCONSUMP","PIG","KG_CAP","A","2018",3.698,
"ZAF","MEATCONSUMP","PIG","KG_CAP","A","2019",3.686,
"ZAF","MEATCONSUMP","POULTRY","KG_CAP","A","2000",17.213,
